mangled,demangled,tag,functor,scalar_type,source_file,num_instructions_sm75,max_gpr_sm75,min_gpr_sm75,max_pred_sm75,min_pred_sm75,max_ugpr_sm75,min_ugpr_sm75,num_instructions_sm80,max_gpr_sm80,min_gpr_sm80,max_pred_sm80,min_pred_sm80,max_ugpr_sm80,min_ugpr_sm80,num_instructions_sm86,max_gpr_sm86,min_gpr_sm86,max_pred_sm86,min_pred_sm86,max_ugpr_sm86,min_ugpr_sm86,num_instructions_sm90,max_gpr_sm90,min_gpr_sm90,max_pred_sm90,min_pred_sm90,max_ugpr_sm90,min_ugpr_sm90,num_instructions_sm100,max_gpr_sm100,min_gpr_sm100,max_pred_sm100,min_pred_sm100,max_ugpr_sm100,min_ugpr_sm100,num_instructions_sm103,max_gpr_sm103,min_gpr_sm103,max_pred_sm103,min_pred_sm103,max_ugpr_sm103,min_ugpr_sm103,num_instructions_sm120,max_gpr_sm120,min_gpr_sm120,max_pred_sm120,min_pred_sm120,max_ugpr_sm120,min_ugpr_sm120,is_simple_sm75,is_simple_sm80,is_simple_sm86,is_simple_sm90,is_simple_sm100,is_simple_sm103,is_simple_sm120
_ZN2at6native17simple_gpu_kernelILi274EZZZNS0_16erfc_kernel_cudaERNS_18TensorIteratorBaseEENKUlvE_clEvENKUlvE1_clEvEUlN3c104HalfEE_St5arrayIPcLm2EEEEvT0_T1_,"void at::native::simple_gpu_kernel<274, at::native::erfc_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(c10::Half)#1}, std::array<char*, 2ul> >(at::native::erfc_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(c10::Half)#1}, std::array<char*, 2ul>)",274,at::native::erfc_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(c10::Half)#1},c10::Half,UnarySpecialOpsKernel.cu,195,53,28,6,0,0,0,192,33,19,5,0,2,0,192,35,20,4,0,2,0,192,33,19,5,0,2,0,192,33,19,5,0,2,0,192,33,19,5,0,2,0,192,36,20,4,0,2,0,false,false,false,false,false,false,false
_ZN2at6native17simple_gpu_kernelILi274EZZZNS0_16erfc_kernel_cudaERNS_18TensorIteratorBaseEENKUlvE_clEvENKUlvE0_clEvEUlfE_St5arrayIPcLm2EEEEvT0_T1_,"void at::native::simple_gpu_kernel<274, at::native::erfc_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(at::native::erfc_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",274,at::native::erfc_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1},float,UnarySpecialOpsKernel.cu,185,56,30,7,0,0,0,186,34,18,7,0,2,0,186,36,19,7,0,2,0,186,34,18,7,0,2,0,186,34,18,7,0,2,0,186,34,18,7,0,2,0,186,35,19,7,0,2,0,false,false,false,false,false,false,false
_ZN2at6native17simple_gpu_kernelILi274EZZZNS0_16erfc_kernel_cudaERNS_18TensorIteratorBaseEENKUlvE_clEvENKUlvE_clEvEUldE_St5arrayIPcLm2EEEEvT0_T1_,"void at::native::simple_gpu_kernel<274, at::native::erfc_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#1}::operator()() const::{lambda(double)#1}, std::array<char*, 2ul> >(at::native::erfc_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#1}::operator()() const::{lambda(double)#1}, std::array<char*, 2ul>)",274,at::native::erfc_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#1}::operator()() const::{lambda(double)#1},double,UnarySpecialOpsKernel.cu,412,55,30,2,0,0,0,410,52,28,2,0,2,0,410,52,28,2,0,2,0,681,51,28,2,0,4,0,683,48,26,2,0,4,0,1637,49,26,2,0,4,0,1503,49,26,2,0,4,0,false,false,false,false,false,false,false
_ZN2at6native17simple_gpu_kernelILi256EZZZNS0_15erf_kernel_cudaERNS_18TensorIteratorBaseEENKUlvE_clEvENKUlvE2_clEvEUlN3c108BFloat16EE_St5arrayIPcLm2EEEEvT0_T1_,"void at::native::simple_gpu_kernel<256, at::native::erf_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(c10::BFloat16)#1}, std::array<char*, 2ul> >(at::native::erf_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(c10::BFloat16)#1}, std::array<char*, 2ul>)",256,at::native::erf_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(c10::BFloat16)#1},c10::BFloat16,UnarySpecialOpsKernel.cu,119,49,26,4,0,0,0,96,33,18,1,0,2,0,96,35,19,1,0,2,0,98,35,19,1,0,2,0,98,35,19,1,0,2,0,98,35,19,1,0,2,0,98,35,19,2,0,2,0,false,false,false,false,false,false,false
_ZN2at6native17simple_gpu_kernelILi256EZZZNS0_15erf_kernel_cudaERNS_18TensorIteratorBaseEENKUlvE_clEvENKUlvE1_clEvEUlN3c104HalfEE_St5arrayIPcLm2EEEEvT0_T1_,"void at::native::simple_gpu_kernel<256, at::native::erf_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(c10::Half)#1}, std::array<char*, 2ul> >(at::native::erf_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(c10::Half)#1}, std::array<char*, 2ul>)",256,at::native::erf_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(c10::Half)#1},c10::Half,UnarySpecialOpsKernel.cu,99,49,26,4,0,0,0,96,33,18,1,0,2,0,96,35,19,1,0,2,0,96,35,19,1,0,2,0,96,35,19,1,0,2,0,96,35,19,1,0,2,0,96,35,19,2,0,2,0,false,false,false,false,false,false,false
_ZN2at6native17simple_gpu_kernelILi256EZZZNS0_15erf_kernel_cudaERNS_18TensorIteratorBaseEENKUlvE_clEvENKUlvE0_clEvEUlfE_St5arrayIPcLm2EEEEvT0_T1_,"void at::native::simple_gpu_kernel<256, at::native::erf_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(at::native::erf_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",256,at::native::erf_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1},float,UnarySpecialOpsKernel.cu,89,49,26,4,0,0,0,90,36,19,2,0,2,0,90,36,19,2,0,2,0,90,36,19,2,0,2,0,90,36,19,2,0,2,0,90,38,20,2,0,2,0,90,36,19,2,0,2,0,false,false,false,false,false,false,false
_ZN2at6native17simple_gpu_kernelILi256EZZZNS0_15erf_kernel_cudaERNS_18TensorIteratorBaseEENKUlvE_clEvENKUlvE_clEvEUldE_St5arrayIPcLm2EEEEvT0_T1_,"void at::native::simple_gpu_kernel<256, at::native::erf_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#1}::operator()() const::{lambda(double)#1}, std::array<char*, 2ul> >(at::native::erf_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#1}::operator()() const::{lambda(double)#1}, std::array<char*, 2ul>)",256,at::native::erf_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#1}::operator()() const::{lambda(double)#1},double,UnarySpecialOpsKernel.cu,212,59,32,4,0,0,0,214,50,26,2,0,2,0,214,50,26,2,0,2,0,340,130,66,4,0,58,4,284,60,32,3,0,32,0,995,56,30,1,0,32,0,962,62,32,1,0,32,0,false,false,false,false,false,false,false
_ZN2at6native17simple_gpu_kernelILi248EZZZNS0_20log_ndtr_kernel_cudaERNS_18TensorIteratorBaseEENKUlvE_clEvENKUlvE0_clEvEUlfE_St5arrayIPcLm2EEEEvT0_T1_,"void at::native::simple_gpu_kernel<248, at::native::log_ndtr_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(at::native::log_ndtr_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",248,at::native::log_ndtr_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1},float,UnarySpecialOpsKernel.cu,14010,44,20,7,0,4,0,13980,46,22,7,0,5,0,13984,44,20,7,0,5,0,23604,46,22,7,0,32,0,844,34,4,7,0,32,0,1084,34,4,7,0,32,0,1084,32,2,7,0,32,0,false,false,false,false,false,false,false
_ZN2at6native17simple_gpu_kernelILi248EZZZNS0_20log_ndtr_kernel_cudaERNS_18TensorIteratorBaseEENKUlvE_clEvENKUlvE_clEvEUldE_St5arrayIPcLm2EEEEvT0_T1_,"void at::native::simple_gpu_kernel<248, at::native::log_ndtr_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#1}::operator()() const::{lambda(double)#1}, std::array<char*, 2ul> >(at::native::log_ndtr_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#1}::operator()() const::{lambda(double)#1}, std::array<char*, 2ul>)",248,at::native::log_ndtr_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#1}::operator()() const::{lambda(double)#1},double,UnarySpecialOpsKernel.cu,14080,57,1,7,0,4,0,14038,59,1,7,0,5,0,14043,57,1,7,0,5,0,24250,61,1,7,0,32,0,1736,43,1,7,0,32,0,3915,43,1,7,0,32,0,3648,38,1,7,0,32,0,false,false,false,false,false,false,false
_ZN2at6native17simple_gpu_kernelILi231EZZZNS0_17ndtri_kernel_cudaERNS_18TensorIteratorBaseEENKUlvE_clEvENKUlvE0_clEvEUlfE_St5arrayIPcLm2EEEEvT0_T1_,"void at::native::simple_gpu_kernel<231, at::native::ndtri_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(at::native::ndtri_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",231,at::native::ndtri_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1},float,UnarySpecialOpsKernel.cu,1085,59,1,7,0,4,0,1054,59,1,7,0,5,0,1054,59,1,7,0,5,0,1057,65,1,7,0,32,0,1072,60,1,7,0,32,0,1128,60,1,7,0,32,0,1128,60,1,7,0,32,0,false,false,false,false,false,false,false
_ZN2at6native17simple_gpu_kernelILi231EZZZNS0_17ndtri_kernel_cudaERNS_18TensorIteratorBaseEENKUlvE_clEvENKUlvE_clEvEUldE_St5arrayIPcLm2EEEEvT0_T1_,"void at::native::simple_gpu_kernel<231, at::native::ndtri_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#1}::operator()() const::{lambda(double)#1}, std::array<char*, 2ul> >(at::native::ndtri_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#1}::operator()() const::{lambda(double)#1}, std::array<char*, 2ul>)",231,at::native::ndtri_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#1}::operator()() const::{lambda(double)#1},double,UnarySpecialOpsKernel.cu,1552,60,28,7,0,4,0,1510,62,30,7,0,5,0,1518,60,28,7,0,5,0,2079,68,32,7,0,32,0,2105,67,32,7,0,32,0,4587,67,32,7,0,32,0,4290,65,30,7,0,32,0,false,false,false,false,false,false,false
_ZN2at6native17simple_gpu_kernelILi210EZZZNS0_17logit_kernel_cudaERNS_18TensorIteratorBaseERKN3c106ScalarEENKUlvE_clEvENKUlvE2_clEvEUlNS4_8BFloat16EE0_St5arrayIPcLm2EEEEvT0_T1_,"void at::native::simple_gpu_kernel<210, at::native::logit_kernel_cuda(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(c10::BFloat16)#2}, std::array<char*, 2ul> >(at::native::logit_kernel_cuda(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(c10::BFloat16)#2}, std::array<char*, 2ul>)",210,"at::native::logit_kernel_cuda(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(c10::BFloat16)#2}",c10::BFloat16,UnarySpecialOpsKernel.cu,266,49,26,7,0,4,0,233,50,26,7,0,5,0,233,50,26,7,0,5,0,238,52,28,7,0,32,0,238,52,28,7,0,32,0,238,52,28,7,0,32,0,238,52,28,7,0,32,0,false,false,false,false,false,false,false
_ZN2at6native17simple_gpu_kernelILi203EZZZNS0_17logit_kernel_cudaERNS_18TensorIteratorBaseERKN3c106ScalarEENKUlvE_clEvENKUlvE2_clEvEUlNS4_8BFloat16EE_St5arrayIPcLm2EEEEvT0_T1_,"void at::native::simple_gpu_kernel<203, at::native::logit_kernel_cuda(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(c10::BFloat16)#1}, std::array<char*, 2ul> >(at::native::logit_kernel_cuda(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(c10::BFloat16)#1}, std::array<char*, 2ul>)",203,"at::native::logit_kernel_cuda(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(c10::BFloat16)#1}",c10::BFloat16,UnarySpecialOpsKernel.cu,230,43,23,7,0,4,0,200,44,24,7,0,5,0,200,44,24,7,0,5,0,205,50,26,7,0,32,0,205,50,26,7,0,32,0,205,50,26,7,0,32,0,205,50,26,7,0,32,0,false,false,false,false,false,false,false
_ZN2at6native17simple_gpu_kernelILi210EZZZNS0_17logit_kernel_cudaERNS_18TensorIteratorBaseERKN3c106ScalarEENKUlvE_clEvENKUlvE1_clEvEUlNS4_4HalfEE0_St5arrayIPcLm2EEEEvT0_T1_,"void at::native::simple_gpu_kernel<210, at::native::logit_kernel_cuda(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(c10::Half)#2}, std::array<char*, 2ul> >(at::native::logit_kernel_cuda(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(c10::Half)#2}, std::array<char*, 2ul>)",210,"at::native::logit_kernel_cuda(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(c10::Half)#2}",c10::Half,UnarySpecialOpsKernel.cu,243,50,26,7,0,4,0,233,50,26,7,0,5,0,233,50,26,7,0,5,0,236,52,28,7,0,32,0,236,52,28,7,0,32,0,236,52,28,7,0,32,0,236,52,28,7,0,32,0,false,false,false,false,false,false,false
_ZN2at6native17simple_gpu_kernelILi203EZZZNS0_17logit_kernel_cudaERNS_18TensorIteratorBaseERKN3c106ScalarEENKUlvE_clEvENKUlvE1_clEvEUlNS4_4HalfEE_St5arrayIPcLm2EEEEvT0_T1_,"void at::native::simple_gpu_kernel<203, at::native::logit_kernel_cuda(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(c10::Half)#1}, std::array<char*, 2ul> >(at::native::logit_kernel_cuda(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(c10::Half)#1}, std::array<char*, 2ul>)",203,"at::native::logit_kernel_cuda(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(c10::Half)#1}",c10::Half,UnarySpecialOpsKernel.cu,206,44,24,7,0,4,0,200,44,24,7,0,5,0,200,44,24,7,0,5,0,203,50,26,7,0,32,0,203,50,26,7,0,32,0,203,50,26,7,0,32,0,203,50,26,7,0,32,0,false,false,false,false,false,false,false
_ZN2at6native17simple_gpu_kernelILi210EZZZNS0_17logit_kernel_cudaERNS_18TensorIteratorBaseERKN3c106ScalarEENKUlvE_clEvENKUlvE0_clEvEUlfE0_St5arrayIPcLm2EEEEvT0_T1_,"void at::native::simple_gpu_kernel<210, at::native::logit_kernel_cuda(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#2}, std::array<char*, 2ul> >(at::native::logit_kernel_cuda(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#2}, std::array<char*, 2ul>)",210,"at::native::logit_kernel_cuda(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#2}",float,UnarySpecialOpsKernel.cu,233,50,26,7,0,4,0,227,50,26,7,0,5,0,229,57,30,7,0,5,0,232,60,32,7,0,32,0,230,68,36,7,0,32,0,230,68,36,7,0,32,0,230,68,36,7,0,32,0,false,false,false,false,false,false,false
_ZN2at6native17simple_gpu_kernelILi203EZZZNS0_17logit_kernel_cudaERNS_18TensorIteratorBaseERKN3c106ScalarEENKUlvE_clEvENKUlvE0_clEvEUlfE_St5arrayIPcLm2EEEEvT0_T1_,"void at::native::simple_gpu_kernel<203, at::native::logit_kernel_cuda(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(at::native::logit_kernel_cuda(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",203,"at::native::logit_kernel_cuda(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}",float,UnarySpecialOpsKernel.cu,196,52,28,7,0,4,0,194,50,26,7,0,5,0,194,50,26,7,0,5,0,197,57,30,7,0,32,0,197,50,26,7,0,32,0,197,50,26,7,0,32,0,197,50,26,7,0,32,0,false,false,false,false,false,false,false
_ZN2at6native17simple_gpu_kernelILi210EZZZNS0_17logit_kernel_cudaERNS_18TensorIteratorBaseERKN3c106ScalarEENKUlvE_clEvENKUlvE_clEvEUldE0_St5arrayIPcLm2EEEEvT0_T1_,"void at::native::simple_gpu_kernel<210, at::native::logit_kernel_cuda(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#1}::operator()() const::{lambda(double)#2}, std::array<char*, 2ul> >(at::native::logit_kernel_cuda(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#1}::operator()() const::{lambda(double)#2}, std::array<char*, 2ul>)",210,"at::native::logit_kernel_cuda(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#1}::operator()() const::{lambda(double)#2}",double,UnarySpecialOpsKernel.cu,447,51,24,7,0,4,0,435,59,29,7,0,5,0,443,51,24,7,0,5,0,512,59,29,7,0,32,0,513,59,29,7,0,32,0,1079,59,29,7,0,32,0,1030,57,26,7,0,32,0,false,false,false,false,false,false,false
_ZN2at6native17simple_gpu_kernelILi203EZZZNS0_17logit_kernel_cudaERNS_18TensorIteratorBaseERKN3c106ScalarEENKUlvE_clEvENKUlvE_clEvEUldE_St5arrayIPcLm2EEEEvT0_T1_,"void at::native::simple_gpu_kernel<203, at::native::logit_kernel_cuda(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#1}::operator()() const::{lambda(double)#1}, std::array<char*, 2ul> >(at::native::logit_kernel_cuda(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#1}::operator()() const::{lambda(double)#1}, std::array<char*, 2ul>)",203,"at::native::logit_kernel_cuda(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#1}::operator()() const::{lambda(double)#1}",double,UnarySpecialOpsKernel.cu,399,52,24,7,0,4,0,380,51,24,7,0,5,0,386,57,27,7,0,5,0,463,59,28,7,0,32,0,460,51,24,7,0,32,0,1019,51,24,7,0,32,0,979,49,22,7,0,32,0,false,false,false,false,false,false,false
_ZN2at6native17simple_gpu_kernelILi179EZZZNS0_16sinc_kernel_cudaERNS_18TensorIteratorBaseEENKUlvE_clEvENKUlvE4_clEvEUlN3c108BFloat16EE_St5arrayIPcLm2EEEEvT0_T1_,"void at::native::simple_gpu_kernel<179, at::native::sinc_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(c10::BFloat16)#1}, std::array<char*, 2ul> >(at::native::sinc_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(c10::BFloat16)#1}, std::array<char*, 2ul>)",179,at::native::sinc_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(c10::BFloat16)#1},c10::BFloat16,UnarySpecialOpsKernel.cu,515,51,27,7,0,4,0,487,50,26,7,0,5,0,487,50,26,7,0,5,0,504,52,28,7,0,32,0,475,52,28,7,0,32,0,503,52,28,7,0,32,0,491,57,30,7,0,32,0,false,false,false,false,false,false,false
_ZN2at6native17simple_gpu_kernelILi179EZZZNS0_16sinc_kernel_cudaERNS_18TensorIteratorBaseEENKUlvE_clEvENKUlvE3_clEvEUlN3c104HalfEE_St5arrayIPcLm2EEEEvT0_T1_,"void at::native::simple_gpu_kernel<179, at::native::sinc_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#5}::operator()() const::{lambda(c10::Half)#1}, std::array<char*, 2ul> >(at::native::sinc_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#5}::operator()() const::{lambda(c10::Half)#1}, std::array<char*, 2ul>)",179,at::native::sinc_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#5}::operator()() const::{lambda(c10::Half)#1},c10::Half,UnarySpecialOpsKernel.cu,498,50,26,7,0,4,0,487,50,26,7,0,5,0,487,50,26,7,0,5,0,502,52,28,7,0,32,0,473,51,27,7,0,32,0,501,51,27,7,0,32,0,489,57,30,7,0,32,0,false,false,false,false,false,false,false
_ZN2at6native17simple_gpu_kernelILi179EZZZNS0_16sinc_kernel_cudaERNS_18TensorIteratorBaseEENKUlvE_clEvENKUlvE2_clEvEUlN3c107complexIfEEE_St5arrayIPcLm2EEEEvT0_T1_,"void at::native::simple_gpu_kernel<179, at::native::sinc_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(c10::complex<float>)#1}, std::array<char*, 2ul> >(at::native::sinc_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(c10::complex<float>)#1}, std::array<char*, 2ul>)",179,at::native::sinc_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(c10::complex<float>)#1},c10::complex<float>,UnarySpecialOpsKernel.cu,4491,74,38,7,0,4,0,4451,74,38,7,0,5,0,4455,74,38,7,0,5,0,4582,76,40,7,0,32,0,4529,76,40,7,0,32,0,4832,76,40,7,0,32,0,4734,76,40,7,0,32,0,false,false,false,false,false,false,false
_ZN2at6native17simple_gpu_kernelILi179EZZZNS0_16sinc_kernel_cudaERNS_18TensorIteratorBaseEENKUlvE_clEvENKUlvE1_clEvEUlN3c107complexIdEEE_St5arrayIPcLm2EEEEvT0_T1_,"void at::native::simple_gpu_kernel<179, at::native::sinc_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(c10::complex<double>)#1}, std::array<char*, 2ul> >(at::native::sinc_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(c10::complex<double>)#1}, std::array<char*, 2ul>)",179,at::native::sinc_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(c10::complex<double>)#1},c10::complex<double>,UnarySpecialOpsKernel.cu,4161,106,50,7,0,4,0,4084,106,52,7,0,5,0,4098,104,50,7,0,5,0,5063,110,54,7,0,32,0,5243,110,53,7,0,32,0,11016,110,53,7,0,32,0,10602,108,51,7,0,32,0,false,false,false,false,false,false,false
_ZN2at6native17simple_gpu_kernelILi179EZZZNS0_16sinc_kernel_cudaERNS_18TensorIteratorBaseEENKUlvE_clEvENKUlvE0_clEvEUlfE_St5arrayIPcLm2EEEEvT0_T1_,"void at::native::simple_gpu_kernel<179, at::native::sinc_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(at::native::sinc_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",179,at::native::sinc_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1},float,UnarySpecialOpsKernel.cu,480,57,30,7,0,4,0,473,57,30,7,0,5,0,473,57,30,7,0,5,0,488,60,32,7,0,32,0,461,58,30,7,0,32,0,489,58,30,7,0,32,0,477,60,32,7,0,32,0,false,false,false,false,false,false,false
_ZN2at6native17simple_gpu_kernelILi179EZZZNS0_16sinc_kernel_cudaERNS_18TensorIteratorBaseEENKUlvE_clEvENKUlvE_clEvEUldE_St5arrayIPcLm2EEEEvT0_T1_,"void at::native::simple_gpu_kernel<179, at::native::sinc_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#1}::operator()() const::{lambda(double)#1}, std::array<char*, 2ul> >(at::native::sinc_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#1}::operator()() const::{lambda(double)#1}, std::array<char*, 2ul>)",179,at::native::sinc_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#1}::operator()() const::{lambda(double)#1},double,UnarySpecialOpsKernel.cu,354,68,31,7,0,4,0,344,70,33,7,0,5,0,348,68,31,7,0,5,0,403,78,37,7,0,32,0,412,84,39,7,0,32,0,790,84,39,7,0,32,0,782,82,37,7,0,32,0,false,false,false,false,false,false,false
